id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication,会员类型,会员等级
5239132855996092,Qgq1vp9Ra,6379435287,菌武视界,台媒：台湾版28条和平协议？想多了#烽火问鼎计划##热点解析#O网页链接,,,,"烽火问鼎计划,热点解析",0,0,1,2025-12-01 19:54,微博视频号,,,,,金V,超级会员,2
5239118875330888,QgpEXmmO4,5471411391,GeoTony,最近碰到的客人们都非常的可爱他们很多都是第一次来到中国，并且对中国有很多的好奇心，而且他们有一个共同之处，就是他们的亲戚朋友深受西方媒体的影响很多人都劝他说你不要来中国，但是他们毅然决然的来了，并且呢他们在这过程中也感受到了非常有意思，非常真实的体验。而且作为一个导游我觉得我也非常荣幸给他们讲解中国历史，包括最重要的就是几乎每一个客人都会提问台湾，香港问题。我觉得我也非常的荣幸，让他们了解到一个真实的中国。我真的越来越喜欢我这份工作了！,,,,,0,0,2,2025-12-01 18:59,Xiaomi 14 Ultra,"https://wx1.sinaimg.cn/large/005Yhu2Pgy1i7vlk3ohm5j31400u0ai2.jpg,https://wx2.sinaimg.cn/large/005Yhu2Pgy1i7vlk5yalrj31400u0q91.jpg,https://wx3.sinaimg.cn/large/005Yhu2Pgy1i7vlk6egf2j31400u0teu.jpg",,,,普通用户,非会员,0
5239118688682871,QgpEEAqOj,6893068397,Junia被财神吻醒的每一天,藤原我真是恨死你了，台湾是中国的！,,,,,0,3,1,2025-12-01 18:58,微博小程序,,,,,普通用户,非会员,0
5239117266553219,QgpCmruN5,3938319520,zhonghuafeilong1964,"美国智库分析：如果中国真的以非和平手段统一台湾，虽然中国的总体军事实力还稍逊美国...@新浪新闻O美国智库分析：如果中国真的以非和平手段统一台湾，虽然中国的总体军事实力还稍逊美国，但在中国家门口打一仗，美国毫无胜算。中国已经准备了多年，制电磁，制信息，反介入能力可以御敌于国门之外。

美国智库近年来多次通过兵棋推演探讨台海潜在冲突，这些研究基于公开数据和历史案例，旨在评估中美军",,,新浪新闻,,0,0,0,2025-12-01 18:52,新浪新闻客户端,,,,,普通用户,非会员,0
5239103718687528,QgpgvAs1q,6375578527,WBSC世界棒垒球联合会,"【中国棒球城市联赛启航历史性选秀落地深圳】中国棒球城市联赛（CPB）日前在深圳完成历史性首届选秀，五支创始球队通过""超级轮""和""天赋轮""双通道共选拔57名球员。联盟引入具有国际视野的管理团队，包括韩国传奇投手具台晟、台湾联赛冠军教头吕文生，以及现任MLB中国区运营负责人张宝树等资深专业人士。选秀首轮聚焦具有国际赛事经验的选手，U-23世界杯选手吴启锐、李雨洋、华旦才让，前MLB密尔沃基酿酒人队投手伊健等新生代选手成为首批联赛球员。根据联盟规划，首届赛季将于2026年1月1日揭幕，采用""立春联赛+立夏联赛""双赛制。立春联赛将进行49场比赛，主赛场为深圳市中山公园棒球场，副球场设置在中山市国际棒垒球中心，这里同时也是十五运会棒球比赛场地。联盟计划在2028赛季实现主客场制的20周完整赛季，逐步完善职业赛制体系。除赛事本身外，CPB着力构建完整的棒球文化生态。联盟宣布将于12月启动啦啦队选拔，组建专属助威团，并与金曲奖团队合作打造联赛专属音乐。#棒球##CPB中国棒球城市联赛#",,,,"棒球,CPB中国棒球城市联赛",1,1,7,2025-12-01 17:58,微博网页版,https://wx1.sinaimg.cn/large/006XthdJly1i7v7j3qct9j31hc0w4n74.jpg,,,,蓝V,会员,8
5239102817439152,Qgpf3vdgk,1142648704,鲁国平先生,帅化民发声:日本已准备好血浆，就是在积极备战。台湾地区原防务部门处长，帅化民在接受媒体采访时表示，日本连血浆都准备好了，士兵的身上标记有自己的血型，说明日本就是在积极备战。日本万国牌武器，缺乏自主能力，战时关键零部件无法及时到位。生产产能极其有限。而且欧美对日本更多利用两败俱伤，不会像对待乌克兰那样铁了心支持。就问中国怕不怕，中国可没准备这么细致，全社会都认为打仗只是军队的事，而且稳赢日本！对此你怎么看？,,,,,7,5,15,2025-12-01 17:55,苹果客户端iPad,https://wx3.sinaimg.cn/large/441b6f80gy1i7vjrcxy0dj20rt10gdk5.jpg,,,,金V,超级会员,2
5239102524099152,QgpeAhcnm,5885970382,文立103,冰美式:台湾青年自述：不配当中国人！听后泪目！O网页链接,,,,,0,0,0,2025-12-01 17:54,荣耀X30 5G,,,,,普通用户,非会员,0
5239101217573611,QgpctvMf1,2198692254,香港中评社,【上海热：台湾民众的上海想像与体验】复旦大学社会发展与公共政策学院博士生蔡孟轩在中评智库基金会主办的《中国评论》月刊11月号发表专文《上海热：台湾民众的上海想象与体验》。作者聚焦上海文化对台湾人的吸引力，以“上海热”现象为切入点，从四个维度剖析其成因及影响。首先，从历史文化纽带来看，1949年“迁台”的国民党人士及其追随者延续了上海的生活模式与记忆，张爱玲的文学作品进一步强化了这种文化关联。其次，在职涯发展维度，上海的经济繁荣与文化魅力吸引了大量台湾技术移民、创业者及学生，这些交流促进了两岸融合发展。再者，大陆电视剧，特别是《繁花》在台湾的热播带动了对上海的旅游与文化交流热情，胡歌的访台进一步升温了“上海热”。最后，社交媒体成为交流的新桥梁，台湾用户逐步加入大陆社交平台，他们的相关活动促进了文化互动。总之，“上海热”现象彰显了上海在两岸融合发展进程中的关键作用，反映出相当一部分台湾人对上海的情感与向往。文章内容如下：O网页链接,,,,,0,0,0,2025-12-01 17:48,微博网页版,https://wx4.sinaimg.cn/large/830d619egy1i7vjkphm8uj20j60cf78r.jpg,,,,普通用户,会员,6
5239098986987943,Qgp8StjSL,7743494115,王强老师,东亚出现一系列危险动向，增加防卫费和前沿部署，需高度警惕日本#热点解读##日本将在台湾岛以东部署中程导弹系统#L王强老师的微博视频,,,,"热点解读,日本将在台湾岛以东部署中程导弹系统",8,2,65,2025-12-01 17:39,微博视频号,,"http://f.video.weibocdn.com/o0/NcgTzdszlx08tpxujSzS01041200y4r20E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765163212&ssig=8gpW807Duu&KID=unistore,video",,,金V,超级会员,2
5239088547630614,QgoS2w14q,2460937233,热度新闻,【#G7没一个挺日本#】#高市早苗搂肩熊抱滑椅子#近日，台湾资深媒体人唐湘龙在直播中表示，“日本现处于空前孤立的状态，G7没一个挺日本，集体沉默。反观欧洲大国领导人，排队往中国走，高市早苗除了低头，没有第二条路可以走。”（北京时间）#日本最大在野党党首否认南京大屠杀#L北京时间的微博视频,,,,"G7没一个挺日本,高市早苗搂肩熊抱滑椅子,日本最大在野党党首否认南京大屠杀",0,0,0,2025-12-01 16:58,微博视频号,,"http://f.video.weibocdn.com/o0/2bSnvo32lx08tpr2qkko01041200cH8Q0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765163233&ssig=82OUUUAarv&KID=unistore,video",,,普通用户,超级会员,2
5239088343156994,QgoRIdfhg,7732304899,津沽墨珂,#日本部署中导将是介入台海第一步#据日媒披露，高市早苗政府正加速推进双重危险动作：一方面已就出口03式中程地对空导弹与菲律宾展开非正式磋商，并计划2026年上半年彻底废除防卫装备出口的“五类限定”规则，为致命性武器外销扫清政策障碍。另一方面，防卫大臣小泉进次郎高调宣布，向距离中国台湾仅110公里的与那国岛部署该型导弹的计划正快速推进，前沿军事布局已进入实质阶段。日本此举的战略图谋昭然若揭。所谓对菲军售，本质是“以邻为壑”的地缘博弈，意图通过武装菲律宾、构建情报共享机制，将其打造成牵制中国的“棋子”，实时监控台海及南海周边动态，与美国的“印太战略”形成呼应。值得警惕的是，日菲军事勾连已不止于导弹交易，双方还同步磋商日本退役驱逐舰出口事宜，防务合作涵盖战略协同、战术演练等多领域，“准盟友”关系雏形初现，地区安全平衡正被强行打破。更具迷惑性的是武器本身的“变脸”。日本对外宣称部署的是“防御性”03式防空导弹，但改进后的03改型早已突破防御范畴。射程从50公里飙升至100公里，搭载双向数据链与网络化作战系统，可接入美日联合防空体系，其作战半径完全覆盖台湾海峡北部空域，成为事实上的进攻性武器。军事专家杜老师直言，这种“名为防空、暗变进攻”的障眼法，是日本介入台海的“第一步”，而与那国岛的军事化部署正是关键支点。作为琉球群岛最西端的战略要地，与那国岛早已不是普通岛屿，岛上已部署远程预警雷达和电子战部队，形成“监视—干扰”基础能力，此次导弹入驻后，将补齐“拦截”环节，构建完整的“发现—指挥—压制—拦截”闭环。外界普遍担忧，日本的野心不止于此，未来该岛可能进一步部署F-35B隐形战机、“鱼鹰”运输机等先进装备，彻底沦为针对台海的“不沉没航母”。从政策松绑到装备部署，高市早苗政府一系列操作，赤裸裸暴露了其打破战后束缚、争当地区军事强权的野心。需要明确的是，台湾是中国不可分割的一部分，这一事实有坚实的历史、法律、文化和国际关系依据，任何外部势力都无法撼动。80年前，中国人民以鲜血和牺牲战胜日本军国主义；今天，中国捍卫国家主权和领土完整的决心更加坚定，实力更加强大。国防部新闻发言人已明确告诫日方，其军事介入台海的行径是在挑战战后国际秩序、重蹈军国主义覆辙，“胆敢越雷池半步，必将付出沉重代价”。历史早已证明，穷兵黩武、挑衅红线者终将自食恶果。日本若执意突破和平宪法束缚，在台海问题上铤而走险，不仅会加剧地区紧张局势，引发军备竞赛，更会将自身推向危险边缘。中方始终珍视和平，但绝不畏惧挑衅，必将采取一切必要措施捍卫国家核心利益，任何分裂国家、干涉内政的图谋都注定失败！#三分钟视频助燃计划#L津沽墨珂的微博视频,,,,"日本部署中导将是介入台海第一步,三分钟视频助燃计划",1,1,14,2025-12-01 16:57,微博视频号,,"http://f.video.weibocdn.com/o0/fhPh4r50lx08tpuANtb201041201v3pU0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765163233&ssig=84kD2KQZTw&KID=unistore,video",,,金V,超级会员,2
