id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication,会员类型,会员等级
5239164396112366,QgqQnpE6y,6597305352,莫见山,为什么在我的梦里总有一些匪夷所思的设定，方向感比清醒的时候还差上个月梦到我去济州岛了，然后坐了个地铁就到台湾了还有一次梦到虽然没有任何证件，只要走过一个吊桥就能进入台湾，我闲庭信步地就过去了到台湾后诚惶诚恐，怕被发现小猪挠挠昨天梦到去加拿大学冲浪然后因为我很怕海，教练安慰我不会被浪卷走的，初学者需要把脚和冲浪板锁在一起（后来一查发现真有脚绳这么个东西）梦里特别懊恼没带防水的表带（合理）然后教练给我介绍说看身后是大阪一个过山车，在过山车上能看到加拿大的瀑布，所以很多人去这个过山车打卡拍照，我还觉得大家都好聪明啊，因为去日本的成本比去加拿大低多了也是坐地日行八万里了,,,,,0,4,0,2025-12-01 21:59,iPhone,,,,,普通用户,非会员,0
5239164096482132,QgqPTrciw,7005933496,玥不喝奶茶,御前上茶超话茶文化全球扩散：从传统茶饮到国际Matcha热潮说到茶，你可能会想到世界各地截然不同的饮茶方式——从东亚的细致品茗、东南亚的香料奶茶、到欧美的创意茶饮调制⋯茶，作为世界共同语言，早已跨越地域，在不同文化中发展出各自风格。近年来，全球快速掀起一股Matcha热潮，不论是手摇饮、甜点、咖啡馆，甚至是热爱健身与瑜珈的族群，都越来越常选择这个「绿色超级食材」。这场流行并非由单一国家推动，而是全球饮食潮流、健康意识提升、加上社群文化分享⋯等多重因素共同带动！🌱为什么Matcha会在世界流行？✦1.健康意识抬头Matcha的天然茶叶来源，保留整片茶叶完整磨成茶粉的特性，让全球消费者把它视为自然、干净、安心的选择。✦2.咖啡替代饮的人气上升海外许多咖啡控，开始寻找「更柔和、更不易心悸」的饮品，抹茶结合牛奶所制成的MatchaLatte，便成为许多人生活里可取代咖啡的最佳选项！🌱社群平台大量曝光Ins、TikTok、LittleRedBook（小红书）等平台大量把「绿色饮品」的相关资讯推向全世界，无论身在哪里，人们都能即时接收到最新的茶饮潮流。🍵御前上茶也跟着世界趋势一同前进！我们希望让大家能喝到「品质稳定、纯净天然」的浓醇抹茶饮➡️京御抹茶：最能喝到抹茶原味➡️初阶抹茶那堤：入门甜度、适合新手饮用➡️中级抹茶那堤：茶香更浓、抹茶风味明显➡️极致抹茶那堤：层次分明、茶香尾韵回甘—爱喝抹茶就喝御前上茶—✅品牌加盟/跨界/异业合作洽谈✅內地、台湾、日本、新加坡、马来西亚、越南、泰国、美国、加拿大、欧盟、澳洲⋯加盟/代理业务gozenkamicha@gmail.com#御前上茶#抹茶#抹茶脑袋,,,gmail,御前上茶 ,0,0,0,2025-12-01 21:58,御前上茶超话,"https://wx2.sinaimg.cn/large/007E8blmgy1i7vqsnwi6dj30u011iqcs.jpg,https://wx3.sinaimg.cn/large/007E8blmgy1i7vqsoeh3ej30u011itce.jpg,https://wx2.sinaimg.cn/large/007E8blmgy1i7vqsot4ttj30u011i43e.jpg,https://wx3.sinaimg.cn/large/007E8blmgy1i7vqsp8l62j30u011idj7.jpg,https://wx1.sinaimg.cn/large/007E8blmgy1i7vqsps3g2j30u011in65.jpg",,,,普通用户,会员,6
5239163907212332,QgqPAugfW,8434925250,青小沅,分享视频L青小沅的微博视频,,,,,0,0,1,2025-12-01 21:57,微博视频号,,"http://f.video.weibocdn.com/o0/igAnlruQlx08tpPedF960104120776Lz0E030.mp4?label=mp4_720p&template=1560x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765161370&ssig=cUpLkey4Iy&KID=unistore,video",,,红V,超级会员,1
5239163800523958,QgqPq2ciW,1786143723,赛车家族会活动,全新得利卡D6將會引進台灣？MitsubishiDelicaD5日本北海道自駕體驗O全新得利卡D6將會引進台灣？MitsubishiDelicaD5日本北海道自駕體驗,,,,,0,0,0,2025-12-01 21:57,微博网页版,,,,,普通用户,会员,6
5239163752022204,QgqPl8u4c,1974890273,灵犀锁深楼,琉球美食中，为何有那么多“中国元素”？大连旅顺博物馆近日再次展出的“明谕琉球国王敕”引起各方关注。长期从事相关研究的旅顺博物馆原副馆长韩行方认为，这道敕谕揭示了琉球曾是中国藩属的重要史实，也为研究琉球历史和日本对其侵略史提供了重要印证。韩行方曾在其《明崇祯朝册封琉球始末考辨》一文中指出，敕谕中提到的“中遭邻侮”，指明万历四十年（1612）日本出兵三千入侵琉球，尚宁王被俘一事。此事在《明史》中也有记载：“琉球外御强邻，内修贡不绝。四十年，日本果以劲兵三千入其国，掳其王，迁其宗器，大掠而去。”然而，“已而其王归释，复遣使修贡……四十四年，日本有取鸡笼山之谋，其地名台湾，密迩福建，尚宁遣使以闻，诏海上警备……”由此可见，当时琉球的尚宁王对明王朝确实是恭谨勤劳、忠心耿耿，因此才有敕谕中对其功绩的表彰，即“念尔父绍膺国统，作镇海邦，率职输诚，慎终如始”。据韩行方考证，明王朝册封琉球共计15次，崇祯年间的册封是最后一次。清顺治十一年（1654），琉球国王尚质遣臣进京，送回“旧诏二道、敕谕一道、镀金银印一颗”，并请颁敕新印。由此，这道明崇祯年间发出的敕谕辗转归来。此后，清王朝基本沿用明制，继续对琉球的册封。事实上，琉球与中国的联系不仅体现在政治上，更深深植根于日常生活——尤其是饮食文化之中。以食为天所谓“民以食为天”，在琉球人生活中，饮食是受中国文化影响比较显著的领域之一。中国的饮食习俗通过册封琉球使团、入闽琉球进贡使团以及“闽人三十六姓”的移居与在华国子监的琉球留学生等途径传入琉球，并在琉球得到广泛传播，对琉球人的饮食习惯产生深远影响。今天，在当地电视台对本地居民的调查中，紫薯被认为是最具有冲绳特色的食物。紫薯是甘薯的一种，在中国不同地方，甘薯又叫“红薯”“番薯”“山芋”。这是一种原产美洲的作物，在“地理大发现”时代经菲律宾传入中国福建。因其对土壤的适应性强，得以广泛种植。很快，普通中国人已经觉察不出它的异国起源了——以至于稍晚传入中国的另一种美洲作物马铃薯，就被江浙一带称为“洋”山芋，仿佛“甘薯”倒是土生土长的一样。明代后期，已经融入中国饮食的甘薯又通过海路传到琉球。琉球官修书籍《球阳》多次出现琉球人引入番薯的记载。万历三十四年（1606），“总官野国将中华番薯种植于盆上而带来……十五年间，人皆知番薯以充饭食，广播于国”。至今冲绳人尚称甘薯为“唐芋”，表明其渊源。从此，甘薯广植于琉球，这实在是琉球百姓的一大福音。琉球群岛属于东亚稻作文化圈，但作为岛国，琉球土地贫瘠，出产不丰，稻米种植面积和收获有限，一旦遇上台风、海啸等天灾就会爆发饥荒。为了活命，岛民甚至用苏铁树籽研磨成粉熬粥充饥，常导致食物中毒的悲剧发生。但甘薯“不需天泽，不冀人工，能守困者也；不争肥壤，能守壤者也；无根而生，久不枯萎，能收气者也”“四时皆种，三熟为丰，四熟则为大丰”。虽说琉球的贵族认为番薯低贱，多食米麦，但作为“代五谷者”，甘薯还是迅速成为琉球普通民众的主要食粮，可谓功莫大焉。直到今日，红薯和紫薯仍因味美香甜作为各种果点的原料，成为冲绳县有名的特产之一。除此之外，琉球还有许多农作物直接来自中国。明代万历年间出使琉球的夏子阳就发现当地很多菜蔬，如“瓜、茄、姜、蒜、葱、韭、菔（萝卜）、芋；更有波菱、山药、冬瓜、薯、瓠之属”，都是从福建移植而来（“皆闽中种”）。而清乾隆年间出使琉球的周煌也记载：“荔枝、龙眼（二种皆自闽来，不甚繁植）。”除“引进”食材外，琉球人的肉食习惯也与中土相类。众所周知，猪肉在中国人的餐桌上占有极其重要的地位，至今猪肉消费量仍然超过肉类总消费量的60%。与之形成鲜明对照的是，传统日本料理中，猪肉的地位相当边缘化。尤其是近代以来，日本在自我叙述中常被称为“爱吃鱼的民族”，战后统计也确实显示日本整体水产消费长期处于世界前列。可谁知，当下冲绳县的鱼类消费量却在全日本近50个都道府县中不可思议地忝陪末座。而在培根和其他猪肉加工品的消费上，冲绳县则是全日本正数第一。嗜好猪肉大概称得上“冲绳料理”具有自身特色的一个典型例子。冲绳人会使用料酒、茴香、五香粉等香料一起烹饪猪肉。其中深受欢迎的一道菜叫“豚角煮”。它与中国的“东坡肉”很相似，要将肥瘦参半的五花腩加豉油、糖等煮两个半小时，煮至酥软。不言而喻，“豚角煮”在口感上与寿司、刺身之类的日式料理区别很大。吃起来口感香糯，味道浓郁，肥而不腻，入口即化。就算是吃“关东煮”，冲绳人也习惯添加猪蹄作为食材之一，就连其汤汁也是猪骨汤。当然，与前现代其他东亚农耕地区类似，在过去的冲绳，猪肉也并不是一种非常容易获得的肉食。直到第二次世界大战前，普通冲绳县百姓一年也只杀一次猪。临近正月时，几户人家便屠宰家养的生猪，之后分配猪肉。大部分猪肉用盐腌渍好，放入阔口瓦罐内保存，每逢重大节日（大年夜、正月、春分、清明），才取出来与村民一起食用。猪血和内脏不利于保存，在日本本土许多地区，长期以来对猪血与内脏的食用相对有限，而冲绳百姓则形成了“从头到脚”的利用方式，血、肠、耳、蹄都进入了家常菜谱。甚至会将猪血、内脏和白萝卜、海带、胡萝卜、大蒜一起做成类似“猪血旺”的美食。另一个例子则是面条。与中国及日本的情况相似，以小麦粉为原料的面食也在“冲绳料理”中扮演重要角色。面条是中国发明的，不过很早就传入日本（“乌冬面”）。所以在“吃面”这件事上，乍一看冲绳似乎与日本本土没有什么区别。但细细察之，又能发现一些细微而重要的差异。荞麦面被称为“最富有日本特色”的面条。冲绳也有一种常见的“冲绳荞麦面”，但其实这种面条并不使用荞麦，而是采用小麦面粉加工，而且它的做法也跟中国面条近似。中国面条在制作时加入了碱水（含有碳酸钾和碳酸钠呈碱性的天然苏打水），如此揉捏出来的面团，能使面粉中的蛋白质发生变化而增强黏性和弹性，口感更加舒适。“冲绳荞麦面”在制作中同样惯用某种树叶烧灰后做成碱水揉面，使之筋道滑润，就连其炎黄色泽也有点像兰州牛肉面（即拉面）。反观日本面条在制作时则不加碱水，口感全靠食盐，颜色因此显得很白。根据学者高良仓吉的研究，面条早在明代中期的1534年就出现在琉球官方文献里。而日本的正宗“荞麦面”传说要晚至100多年后才告诞生——寄寓日本的明遗民朱舜水（1600-1682）教会了日本人在荞麦粉中掺上小麦粉，使其具有黏性和弹性。此外，近世以来，日本本土料理在烹饪技法上相对强调煮物、清汤与凉拌，讲求水分与原味，在油脂与浓味运用上总体较为节制。这与中餐中广泛运用的爆炒、油炸与勾芡形成了鲜明对照。相比之下，冲绳料理一方面沿用这种“水料理”的传统，另一方面又在苦瓜杂炒等菜式中大量使用炒制技法，使其在东亚饮食谱系中呈现出一种折衷的面貌。在日本最有名的“冲绳料理”就是冲绳杂炒，由蔬菜和豆腐等材料炒制而成，比如苦瓜杂炒。这道菜很容易让人联想到中餐的家常菜——炒苦瓜。这道菜具有清凉解毒的功效，在夏天很受欢迎，因此，到了琉球便成了当地特色菜，流传至今。而且与中国的方法相似，“苦瓜杂炒”在炒的时候也要加上鸡蛋。当地人还按自己饮食习惯，在苦瓜炒鸡蛋里加入豆腐和猪肉一起拌炒。另外值得一提的是，日本本土多不习惯吃山羊肉；而山羊料理却在冲绳被看作“药膳”，这无疑也可以追溯到中国“药食同源”的思想。可以说，尽管距离1879年日本废除“琉球藩”改为“冲绳县”已经过去100多年，传承至今的“冲绳料理”仍旧能令中国人感到熟悉。反而对于日本本土而言，其饮食习惯显得有些格格不入，倒显出几分“异国情调”了。,,,,,0,0,0,2025-12-01 21:57,微博网页版,,,,,普通用户,非会员,0
5239163693305964,QgqPfdS20,7441300329,上等圣女果,赛德克巴莱台湾抗日的骄傲：一个民族可以输掉身体，但绝不能输掉灵魂！台湾抗日#一分钟视频创作季##金牌剪刀手#L上等圣女果的微博视频,,,,"一分钟视频创作季,金牌剪刀手",0,0,1,2025-12-01 21:57,微博视频号,,"http://f.video.weibocdn.com/o0/SSYPe3wclx08tpP7ZPwY01041200LeO60E010.mp4?label=mp4_720p&template=576x1024.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765161370&ssig=O1e2ruQZS%2B&KID=unistore,video",,,红V,超级会员,1
5239148623697209,QgqqWfvOp,1347411011,杨帆教授,"就在刚刚，东京政坛传出重大消息！王毅外长对日表态：再往前就打播报文章烽火军哨2025-11-2920:32来自安徽高市早苗还真是不见棺材不落泪，在收到中方警告后，依旧把“台湾有事”挂嘴边。当中国把“敌国条款”拍在桌上时，东京依旧没有正面应对，反而还在那装睡。既然如此，咱们就打开天窗说亮话，一次性把话说透。据媒体报道称，近日王毅外长表态称：日本不管是谁，再往前一步，二战留下的那根棍子依旧悬在日本头顶，只要一声令下，随时可以落下打狗。高市早苗喊出“武力护台”后，面对中方的斥责，东京方面非但没有收回错误言论，也没有道歉。中方的耐心也被彻底耗光，直接告诉日本，你敢出兵我们就打。话音刚落，多战区舰队同时拉响演练警报，火药味充斥着整个冲绳海面。这一次，北京的警告并没有停留在口头，驻日使馆搬出《联合国宪章》第53条、第77条、第107条，俗称“敌国条款”。里面白纸黑字写得清清楚楚，昔日战败国若再掀军事扩张，反法西斯同盟无需再请安理会，可以直接对其出手。所以只要日本再敢往前迈一步，手握法理的解放军，打日本那是名正言顺。这里面的利害关系，日本政客们当然清楚，可他们依旧选择视而不见，继续当一个装睡的人。为什么明知头上有刀却还敢装睡？根本原因在于美国给他们的底气。F35、战斧、一体化防空，又是新一批军售订单塞到了日本的怀中。这也让东京产生了有大哥罩着的错觉，殊不知，特朗普只是想从他们身上捞一笔罢了，压根就没想着在这件事情上替他们出风头。或许很多人会问，以中方行事的风格，真的会把法理转化为导弹吗？其实答案已经在行动里了。东海防空识别区日常巡逻机队已把航线推到所谓“中间线”东侧，辽宁舰编队穿过宫古海峡不再提前打招呼。火箭军的一次又一次亮相，足以证明覆盖第一岛链早已是顺带手的事。解放军现在每走一步都在压缩日本的战略空间，也都在积累“敌国条款”的实操证据。只要日本敢在台海出兵的话，中国出手便不是战争。而且合情合理合法，中方严格执行联合国宪章，道义、法律、火力三证齐全，谁来也阻止不了。条款还在，棍子还在，如果日本还是这般不长记性的话，那么下一次叫醒他们将不再是话筒前的警告，而是落点精准的东风。以上内容（包括图片及视频）为创作者平台""快传号""用户上传并发布，本平台仅提供信息存储服务",,,,,5,13,32,2025-12-01 20:57,微博网页版,,,,,金V,超级会员,2
5239148547150130,QgqqOu04G,1751085870,方九思,2.当前规模：其旗舰产品风和亚洲基金最新规模约65亿美元，组合通常持有50-80支股票，单个股票最高仓位仅6%，分散投资于中国、美国、香港、台湾、韩国和日本这6个国家及地区，其中医疗和科技硬件领域合计投资比重约70%，是核心布局赛道。,,,,,0,0,0,2025-12-01 20:56,iPad air,,,,,普通用户,非会员,0
5239148383569940,QgqqyeYHG,2191398120,成都商报美食,【#日本81岁国宝级歌手喊话高市早苗#】#日本国宝级歌手喊话高市撤回言论#据参考消息，81岁高龄的日本国宝级歌手加藤登纪子11月30日参加了东京广播公司的“早安周日”节目，在谈及日本首相高市早苗围绕“台湾有事”的国会答辩引发中国激烈反制、日中关系陷入恶化的问题时，加藤登纪子明确要求高市撤回这一言论。L红星新闻的微博视频,,,,"日本81岁国宝级歌手喊话高市早苗,日本国宝级歌手喊话高市撤回言论",0,0,0,2025-12-01 20:56,微博视频号,,"http://f.video.weibocdn.com/o0/hDjZUfjzlx08tpKPI6Qo0104120094d30E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765161384&ssig=0ccELJdosQ&KID=unistore,video",,,蓝V,非会员,0
5239148384620393,QgqqyjnYt,1934380707,成都商报房产,【#日本81岁国宝级歌手喊话高市早苗#】#日本国宝级歌手喊话高市撤回言论#据参考消息，81岁高龄的日本国宝级歌手加藤登纪子11月30日参加了东京广播公司的“早安周日”节目，在谈及日本首相高市早苗围绕“台湾有事”的国会答辩引发中国激烈反制、日中关系陷入恶化的问题时，加藤登纪子明确要求高市撤回这一言论。L红星新闻的微博视频,,,,"日本81岁国宝级歌手喊话高市早苗,日本国宝级歌手喊话高市撤回言论",0,0,0,2025-12-01 20:56,微博视频号,,"http://f.video.weibocdn.com/o0/hDjZUfjzlx08tpKPI6Qo0104120094d30E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765161384&ssig=0ccELJdosQ&KID=unistore,video",,,蓝V,非会员,0
5239148384355134,QgqqyigY6,1700648435,成都商报,【#日本81岁国宝级歌手喊话高市早苗#】#日本国宝级歌手喊话高市撤回言论#据参考消息，81岁高龄的日本国宝级歌手加藤登纪子11月30日参加了东京广播公司的“早安周日”节目，在谈及日本首相高市早苗围绕“台湾有事”的国会答辩引发中国激烈反制、日中关系陷入恶化的问题时，加藤登纪子明确要求高市撤回这一言论。L红星新闻的微博视频,,,,"日本81岁国宝级歌手喊话高市早苗,日本国宝级歌手喊话高市撤回言论",0,0,0,2025-12-01 20:56,微博视频号,,"http://f.video.weibocdn.com/o0/hDjZUfjzlx08tpKPI6Qo0104120094d30E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765161384&ssig=0ccELJdosQ&KID=unistore,video",,,普通用户,超级会员,2
5239148380162578,Qgqqy0Gie,1915336122,成都商报旅游,【#日本81岁国宝级歌手喊话高市早苗#】#日本国宝级歌手喊话高市撤回言论#据参考消息，81岁高龄的日本国宝级歌手加藤登纪子11月30日参加了东京广播公司的“早安周日”节目，在谈及日本首相高市早苗围绕“台湾有事”的国会答辩引发中国激烈反制、日中关系陷入恶化的问题时，加藤登纪子明确要求高市撤回这一言论。L红星新闻的微博视频,,,,"日本81岁国宝级歌手喊话高市早苗,日本国宝级歌手喊话高市撤回言论",0,0,0,2025-12-01 20:56,微博视频号,,"http://f.video.weibocdn.com/o0/hDjZUfjzlx08tpKPI6Qo0104120094d30E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765161384&ssig=0ccELJdosQ&KID=unistore,video",,,蓝V,非会员,0
5239148379639037,QgqqxEryl,1974335820,成都商报报料,【#日本81岁国宝级歌手喊话高市早苗#】#日本国宝级歌手喊话高市撤回言论#据参考消息，81岁高龄的日本国宝级歌手加藤登纪子11月30日参加了东京广播公司的“早安周日”节目，在谈及日本首相高市早苗围绕“台湾有事”的国会答辩引发中国激烈反制、日中关系陷入恶化的问题时，加藤登纪子明确要求高市撤回这一言论。L红星新闻的微博视频,,,,"日本81岁国宝级歌手喊话高市早苗,日本国宝级歌手喊话高市撤回言论",0,0,0,2025-12-01 20:56,微博视频号,,"http://f.video.weibocdn.com/o0/hDjZUfjzlx08tpKPI6Qo0104120094d30E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765161384&ssig=0ccELJdosQ&KID=unistore,video",,,蓝V,非会员,0
