id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication,会员类型,会员等级
5239175540376277,Qgr8m1zSZ,7872527867,慰情雨,#如果日本态度服软我们能放过它吗#中日关系陷入僵局的症结，从来不是日本是否口头“服软”，而是其能否以实质行动切割军国主义遗产、恪守中国主权红线。中国已划定清晰底线：台湾问题零模糊、历史清算需落地、军事扩张须终止，这是不可妥协的原则性立场。当前日本所谓的“态度软化”，本质是经济承压下的战术妥协与美国压力下的权宜之计，核材料囤积、对台小动作等行径尽显虚伪。中国通过经济反制、军事震慑、民意支撑形成多维施压，唯有日本签署明确文件、立法清算历史、拆除军事部署，才能打破僵局，否则反制将持续升级，捍卫战后国际秩序与国家核心利益。,,,,如果日本态度服软我们能放过它吗,0,0,0,2025-12-01 22:44,iPhone 16 Pro,,,,,红V,超级会员,1
5239174396382065,Qgr6vqMgx,5071105728,乌兰察布云,#日本一意孤行中方绝不接受#【外交部：#敦促日方严肃对待中方要求#】今天，外交部例行记者会上，发言人林剑表示，日方对自身在台湾问题上的立场一再遮遮掩掩，含糊其辞，反复以所谓“立场未变”敷衍搪塞，连完整重申日方立场都无法做到。日方避而不谈的，恐怕不仅仅是在台湾问题上的立场。日方近年来大幅调整安保政策，逐年增加防卫预算，图谋修改“无核三原则”。日本某些势力正极力突破“和平宪法”的束缚，企图违背国际法规定的战败国义务。这些人从未真正汲取历史教训，从未真正直面和反思日本在战争中犯下的滔天罪责，从未真正遏止军国主义在日本死灰复燃，反而企图用美化侵略的叙事和“避而不谈”的手法，让世人遗忘，为自己“松绑”。这种伎俩欺骗不了世人。历史倒车开不得，和平底线碰不得。日本在口头上搪塞敷衍，在行动上一意孤行，中方对此绝不接受。在大是大非问题上，日本不要妄想蒙混过关。我们敦促日方以史为鉴、深刻反省，严肃对待中方要求，老老实实收回错误言论，以实际行动体现对中方的政治承诺。（总台央视记者申杨）O网页链接L央视新闻的微博视频,,,,"日本一意孤行中方绝不接受,敦促日方严肃对待中方要求",0,0,0,2025-12-01 22:39,微博视频号,,"http://f.video.weibocdn.com/o0/lVZH7VpOlx08tpqkwOPS01041200wb2v0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765127366&ssig=gekkIG1KW0&KID=unistore,video",,,普通用户,会员,6
5239173300617962,Qgr4K2AL8,6171361991,梁思深,日本陆上自卫队大宫驻屯地，日本狙击手，战时不可小觑这些鬼子……#海外编译精选##高市早苗在台湾问题上一错再错##微博中长视频扶持计划##一分钟视频创作季##高市宣称日本又回来了#L梁思深的微博视频,,,,"海外编译精选,高市早苗在台湾问题上一错再错,微博中长视频扶持计划,一分钟视频创作季,高市宣称日本又回来了",0,4,0,2025-12-01 22:35,微博视频号,,"http://f.video.weibocdn.com/o0/O9iksIVulx08tpEcJc5q01041200KsEm0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765127370&ssig=ly4nGh6EvG&KID=unistore,video",,,金V,超级会员,2
5239172751427556,Qgr3R5Zn6,7732304899,津沽墨珂,#德国外长言论引争议#“台海有事就是德国有事”，果然法西斯国家都是同气连枝！这套路是不是很眼熟，没错，和日本那些跳梁小丑的调调一模一样。德国怕是忘了，1990年两德统一时，中国是最早站出来亮明支持态度的国家。当年联邦德国为推动统一，哪怕动过军事威慑的念头，我们也从未说过一句“不许改变现状”，始终尊重德国人民的选择。如今中国要解决自家台湾问题，德国反倒跳出来讲“规矩”，这不是典型的“自己喝汤不许别人吃肉”？双标玩得如此丝滑，脸皮厚度着实令人惊叹。更可笑的是，德国嘴上喊着“反对暴力”，身体却诚实得很。2021年，德国海军“巴登-符腾堡”号护卫舰穿南海、靠日本，这可是二战后首次把军舰开到亚太军事核心区，说它“挑事”都算客气；去年又跑到日本海，跟日本搞起反潜军演，一边把护卫舰技术塞给日本，转头就接住日本的坦克炮弹订单，军火生意做得热火朝天。一边卖武器赚黑钱，一边喊着“维护和平”，这演技，连好莱坞都得恭恭敬敬喊声“祖师爷”。德国凑台海这热闹，哪是为了什么“正义”，全是为了自己的钱包和靠山。2023年德台贸易额冲破300亿欧元，巴斯夫在台工厂是其全球电子化学品的“命门”，西门子更是攥着台湾高铁七成的运维生意——台海真有动静，这些企业的钱袋子就得瘪下去，它能不急？而最精的算计，是德国想拿台海当“投名状”。美国天天催欧洲盟友来亚太“站队”，德国把话说得这么满，无非是想换美国在俄乌冲突里帮它稳住能源供应。用亚太的事换欧洲的利，这笔账算得门儿清，却偏要把自己包装成“和平卫士”，虚伪得令人作呕。再看日本，野心比德国还直白。喊着“台湾有事”，实则是想借题发挥撕毁“和平宪法”。去年日本防卫预算砸了7.7万亿日元，首次突破GDP的2%，比北约标准还高；在冲绳架起反舰导弹，射程刚好罩住台海，又跑到菲律宾租军事基地，摆明了要在台海周边“架炮”，狼子野心昭然若揭。有意思的是，德国这出戏连欧盟自己人都不买账。马克龙早放话，欧盟不能被美国绑着去亚太“惹事”；意大利、西班牙等国更务实，生怕得罪中国断了生意，压根不愿跟着德国瞎闹。毕竟2023年中欧贸易额近9000亿美元，中国还是德国最大贸易伙伴——真把中国惹毛了，西门子、宝马的损失，谁来补？说到底，台湾是中国的家事，就像当年东西德统一是德国的家事。《开罗宣言》《波茨坦公告》早把台湾归属写得明明白白，轮不到任何外人指手画脚。德国外长的荒唐言论，本质上是把台湾当棋子，把自己当美国的“传声筒”，既忘了当年中国的支持，也找错了拿捏的对象。中国从不是任人拿捏的软柿子。东风导弹射程覆盖第一岛链，山东舰航母编队在台海周边常态化巡航，我们有足够实力捍卫国家统一。德国要是真敢把“台湾有事”和自己绑在一起，先掂量掂量：自家供应链扛不扛得住？欧盟的兄弟们会不会跟它一条心？看来，德国和日本两个法西斯还是有人想合流，挑战二战后建立的国际秩序。,,,,德国外长言论引争议,0,20,15,2025-12-01 22:33,vivo S17 Pro,https://wx4.sinaimg.cn/large/008rhXJ9ly1i7vrsgocnjj30gw0cc74r.jpg,,,,金V,超级会员,2
5239172648668005,Qgr3GAmWx,1974576991,环球时报,#日本共产党严厉批评高市早苗#【#日本共产党用极其危险批高市早苗#】据日本《赤旗报》12月1日报道，日本共产党政策委员长、参议员山添拓11月30日参加日本广播协会“周日辩论”节目，对日本首相高市早苗关于“台湾有事”可能演变为“存亡危机事态”的言论提出严厉批评，称其谈及日中爆发战争的可能性，性质极其危险，并要求高市撤回这一言论。据报道，山添指出，“存亡危机事态”指的是日本即便没有遭到攻击也可以行使集体自卫权、自卫队可以为了美军动武的事态。他批评说：“高市首相假定美中在台湾海峡爆发武力冲突，声称‘无论怎么想都可能发展为存亡危机事态’，这等于宣告，即便日本没有遭到攻击，但可以为了保卫美军参战，可以同中国开战。”他强调说：“果真如此的话，将会给日本和中国都造成重大损失，宪法也会遭到践踏，这是最重要的问题，所以必须撤回。”在谈到今后的日中关系时，山添强调：“关键是要基于外交共识化解政治层面的对立。”他指出，日本在1972年发表的日中联合声明中对“台湾是中华人民共和国领土不可分割的一部分”表示“充分理解和尊重”，“高市首相在台湾问题上公开提及日本实施军事干预的可能性违反了上述立场”。他还批评说，这种带有军事恫吓意味的言论同样违反了2008年日中联合声明中的双方“互不构成威胁”共识。山添呼吁：“对立和紧张已经产生了方方面面的影响，一切的起因都是高市首相的错误言论。为了打破僵局，只有撤回答辩内容这一个办法。”（参考消息）L环球时报的微博视频,,,,"日本共产党严厉批评高市早苗,日本共产党用极其危险批高市早苗",5,2,19,2025-12-01 22:32,微博视频号,,"http://f.video.weibocdn.com/o0/wvU7dh7klx08tpRyUjEQ010412000rRR0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765127370&ssig=pPDdFhhaBa&KID=unistore,video",,,普通用户,超级会员,2
5239172068540908,Qgr2KzPSA,5826193491,HHTu_,#吸毒者是艾滋病的高发人群#为什么在高市宣布台湾问题后会这样子，所以必须先去清除在中国的137所日本学校，就是有日裔分子渗透,,,,吸毒者是艾滋病的高发人群,1,0,7,2025-12-01 22:30,iPhone客户端,,,,,普通用户,非会员,0
5239170063663334,QgqZwfn02,7949439057,追寻光明方向,国家兴亡匹夫有责超话今天有点要说，我看到了政府在行动，希望相关领导干部，公务员能不能手下留情，给国家政府，给党和政府留一点尊严，我们看到了司法腐败，看到执法腐败，看到官方资本一体化的给自己改命，让国家顶你们的错，让人看了有点难过。更人人生气的事，你们做为党和政府一份力量，一个国家政府不堂堂正正做人，宁愿为官资资本一体化的人，违法犯罪的人擦屁股，洗罪恶，马前马后的掩盖违法犯罪行为。为什么说别看中国这么大，不敢挑战一个战争，如果，中国政府真的做了会怎么样，就像，俄罗斯，乌克兰一样。比他们太惨啊。一个国家政府不是为人民服务，为了错而不段手段，更不要说国家发展，一个国家连战略，理想都没有的人，还怎么会有未来的。最多的人，在好的装备就像一二战时期德国。为什么德国希特勒会失败，他就是缺少一个战略，国际世界观。这些不为奇，更奇的就是中国的上层人，中层人有一个像美国高傲，高冷的优势感，为了台湾问题拿钱卖通美国，让美国人承认一个中国原则，钱用完了有开始谈判，一个中国原则。想一下很可笑，这就是中国战略家，思想家，卖国求荣家。是你的东西还须要别人确认。太丢人了。今天主要谈的事，政府一直说为人民服务，现在的问题，经过法院，行不通，经过检察院，也行不通，通过纪委监察网也行不通，到底中国人对中国人，为什么违法犯罪的人，高于守法的，法律还要保障违法犯罪行为。这就是让他成为榜样让社会学习吗?,,,,,0,0,1,2025-12-01 22:22,国家兴亡匹夫有责超话,,,,,普通用户,非会员,0
5239168821368781,QgqXw5K57,7488154323,云间漫歌,#德国外长言论引争议#核心利益不容挑衅，实力底气铸就底线台湾问题是中国内政，绝非他国可置喙的“棋盘”！德国外长“台海有事就是德国有事”的谬论，本质是干涉主权、政治勒索。中方曾坚定支持德国统一，如今德方却搞双重标准，回避“反台独”、捆绑稀土与台海议题，触碰红线必遭反制——访华行程告吹、经贸对话暂停，皆是必然。1634亿欧元贸易额、98%稀土依赖，中德合作本是共赢，但若德方执意在“经济靠中国”与“安全附美国”间摇摆，终将自食苦果。中国新能源车驰骋欧洲，稀土管制合理合法，我们既有维护主权的决心，更有实力底气。明确反“台独”、停止政治捆绑，是修复关系的唯一前提，核心利益，寸步不让！,,,,德国外长言论引争议,0,1,14,2025-12-01 22:17,Redmi K70,,,,,红V,超级会员,1
5239168143725498,QgqWqfDaG,3260822243,慢行快退,11月24日晚，俄乌问题上，中方称愿意促进和谈，中方敲定特朗普将于明年4月访华，估计日本此后在台湾问题上会有所收敛。估计明年4月份特总统访华之前中美日关系会趋于平缓，这对经济，股市是利好消息。11月26日，高市虽没道歉，却在法理层面作出某种退让，在国会承认日本无权干预台湾的法律地位。而中国不满意，紧张会长期持续着，对股市应该影响不大！11月27日，普京在吉尔吉斯斯坦比什凯克出席集体安全条约组织峰会后作出明确表态，指出乌克兰“当前领导层不具备合法性”，因而与其签署任何具备约束力的文件“没有实际意义”。一波还未平一波又起来，黄金看涨！11月24日，美联储理事沃勒主张在12月降息。此前，高盛最新预计，美联储将在12月会议上实施连续第三次降息。据CME“美联储观察”：美联储12月降息25个基点的概率为82.9%（前一日为69.4%）隔夜，美股三大指数集体收涨。11月24日，白宫声明签署了一项行政命令，启动一项旨在利用人工智能（AI）变革科学研究方式、加速科学发现的“创世纪计划”。指示能源部创建一个人工智能实验平台，整合美国超级计算机和独特数据资产，以生成科学基础模型并为机器人实验室提供支持。人工智能继续地热度不减！美国总统特朗普11月27日深夜在社交平台称，将永久暂停来自所有“第三世界国家”的移民，以让美国的移民系统能够完全恢复。特朗普铁了心去搞美国优先！,,,,,0,0,0,2025-12-01 22:14,华为畅享 70X,,,,,普通用户,非会员,0
5239165601710232,QgqSk7aUo,1156160881,燕山剑,今天的台湾问题和日本问题都是蒋光头一手造成的。有历史文件记载，开罗会议罗斯福多次询问蒋，要不要琉球，蒋连说不要不要。蒋在日记中记载了原因：“以安美国之心”。真他妈TM又怂又坏。罗斯福问蒋要不要废除日本天皇制度，蒋竟然说：“日本天皇在日本民众精神构造中自有地位……”。光头蒋真是日本的龟孙子。,,,,,38,86,508,2025-12-01 22:04,华为 Mate X5,,,,,普通用户,会员,7
5239162642894585,QgqNyc90R,3533603800,寻梦自然,#日本一意孤行中方绝不接受#【外交部：#敦促日方严肃对待中方要求#】今天，外交部例行记者会上，发言人林剑表示，日方对自身在台湾问题上的立场一再遮遮掩掩，含糊其辞，反复以所谓“立场未变”敷衍搪塞，连完整重申日方立场都无法做到。日方避而不谈的，恐怕不仅仅是在台湾问题上的立场。日方近年来大幅调整安保政策，逐年增加防卫预算，图谋修改“无核三原则”。日本某些势力正极力突破“和平宪法”的束缚，企图违背国际法规定的战败国义务。这些人从未真正汲取历史教训，从未真正直面和反思日本在战争中犯下的滔天罪责，从未真正遏止军国主义在日本死灰复燃，反而企图用美化侵略的叙事和“避而不谈”的手法，让世人遗忘，为自己“松绑”。这种伎俩欺骗不了世人。历史倒车开不得，和平底线碰不得。日本在口头上搪塞敷衍，在行动上一意孤行，中方对此绝不接受。在大是大非问题上，日本不要妄想蒙混过关。我们敦促日方以史为鉴、深刻反省，严肃对待中方要求，老老实实收回错误言论，以实际行动体现对中方的政治承诺。（总台央视记者申杨）O网页链接L央视新闻的微博视频,,,,"日本一意孤行中方绝不接受,敦促日方严肃对待中方要求",0,0,0,2025-12-01 21:52,微博视频号,,"http://f.video.weibocdn.com/o0/lVZH7VpOlx08tpqkwOPS01041200wb2v0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765127391&ssig=J3Kk%2BfkZwn&KID=unistore,video",,,黄V,超级会员,1
5239162322293430,QgqN29CCO,1721096151,图远先生,#中日外交局势#高市早苗为何敢在台湾问题上反复踩线？L图远先生的微博视频,,,,中日外交局势,0,0,0,2025-12-01 21:51,微博视频号,,"http://f.video.weibocdn.com/o0/58Gd2vpmlx08tpOLXqxa01041201zhYP0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765127391&ssig=nEMQiq8ooc&KID=unistore,video",,,金V,超级会员,1
