id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication,会员类型,会员等级
5239148530371233,QgqqN1yzD,1966222023,李淳律师,【主席高论】毛泽东主席论中日关系，无论何时学习，都会感觉非常有高度，绝对是高论。,,,,,2,3,4,2025-12-01 20:56,,"https://wx1.sinaimg.cn/large/75322ac7gy1i7vozn3qqdj20z015a7fb.jpg,https://wx2.sinaimg.cn/large/75322ac7gy1i7voznhbzaj20z019ual0.jpg,https://wx2.sinaimg.cn/large/75322ac7gy1i7vozmnkryj20z011bgus.jpg,https://wx1.sinaimg.cn/large/75322ac7gy1i7vozm8ycdj20wy179gvi.jpg",,,,红V,超级会员,1
5239148316197458,Qgqqrq0f0,7496227484,网信焦作,【#外交部回应日本又来碰瓷钓鱼岛#：挖空心思断章取义毫无说服力】#中方铁证如山驳斥日方非法主张#关于钓鱼岛的归属，日本又来碰瓷了！近日日本政府在东京“领土主权展示馆”内新增了三份所谓“证明钓鱼岛归属”的历史文件，试图证明日方涉钓鱼岛非法主张。自古以来，钓鱼岛及其附属岛屿就是中国的固有领土，这一事实，中方有充分的证据链。日本此番操作，只能解释为试图为窃取中国钓鱼岛的非法主张涂脂抹粉，是彻头彻尾的政治碰瓷与历史篡改表演。在今天下午外交部发布会上，发言人林剑表示，钓鱼岛及其附属岛屿自古以来就是中国的固有领土，这方面的证据，包括日本国内的外交档案、地图和历史学者文章比比皆是，日方挖空心思搜罗一些断章取义、毫无说服力的所谓“历史资料”，恰恰证明了日方的非法主张根本站不住脚，发言人用“比比皆是”四字，道破了中方在历史与法理上的压倒性优势。分析日本这项操作，此举绝非单纯的历史研究，而是配合其修宪扩军、突破战后秩序的系统性动作之一。高市早苗提出涉台错误言论后，不断加速武装介入台海、南海事务，如今公然捏造领土依据，恰恰显示着日本右翼势力正企图以“虚构主权”为突破口，彻底摆脱和平宪法约束，重走军事扩张老路。玩火者必自焚。日本若继续在钓鱼岛问题上进行政治操弄，不仅将严重破坏中日关系根基，更会将自己推向地区和平与稳定的对立面。中国维护领土主权的决心坚如磐石，任何伎俩都无法改变钓鱼岛属于中国这一铁的事实。（大象新闻记者北京报道）L大象新闻的微博视频,,,,"外交部回应日本又来碰瓷钓鱼岛,中方铁证如山驳斥日方非法主张",0,0,1,2025-12-01 20:56,微博视频号,,"http://f.video.weibocdn.com/o0/K7voRzuelx08tpG6YWFi01041200DFRM0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765148372&ssig=JBEJaePipt&KID=unistore,video",,,蓝V,超级会员,1
5239147661101720,Qgqpo4CBG,7777185978,轻鸢廿极,#高市早苗被爆花8384万日元仍惨败#4.舆论焦点与深层矛盾民意与资金效率脱节：高市的巨额支出未转化为议会支持，反映其政策主张（如扩“集体自卫权”）与民众期待的经济议题脱节，加剧公众对“金钱政治”的反感。右翼路线风险：学者古贺茂明指出，高市拒绝认错的姿态与日本右翼历史观一脉相承，其涉台言论不仅破坏中日关系，更暴露宪政危机隐患。总结：这场“天价惨败”成为高市政治生涯的转折点，既暴露自民党选举机制的缺陷，也预示其强推右翼议程可能持续引发国内外反弹。,,,,高市早苗被爆花8384万日元仍惨败,0,0,0,2025-12-01 20:53,Redmi Note 12T Pro,,,,,红V,非会员,0
5239147254253938,QgqoJhQDU,6997603360,醍醐守正君,狗急跳墙？日本极右翼频频挑衅，到底能嚣张到什么时候？#如果日本态度服软我们能放过它吗##全网热点共创计划##热点观点##三分钟视频助燃计划#O网页链接,,,,"如果日本态度服软我们能放过它吗,全网热点共创计划,热点观点,三分钟视频助燃计划",2,1,0,2025-12-01 20:51,微博视频号,,,,,金V,超级会员,2
5239146971136619,Qgqoh4LGz,8016205366,我就一个小安宇,#高市早苗被爆花8384万日元仍惨败#高市早苗被曝斥资8384万日元（约合381万元人民币）投入竞选宣传，最终却以悬殊差距败给仅花费42万日元（约1.9万元人民币）的石破茂，这场自民党总裁选举的戏剧性结果揭示了日本政坛资金效率与民意支持的深层博弈。@环球网45环球时报北京日报核心事件：巨额支出与惨败对比在2024年9月的日本自民党总裁选举中，高市早苗所属政治团体“新时代政策研究会”支出8384万日元用于宣传，涵盖广告费（3300万日元）、网站策划费（500万日元）及印刷邮寄费（4584万日元），向全国寄出超30万份宣传单。此举因违反自民党邮寄禁令遭党内警告。与之形成鲜明对比的是，石破茂的竞选支出仅42万日元，包括宣传册制作费39万日元和网络横幅费3万日元。尽管高市在首轮投票中获最多党员票，但最终在决选投票中落败，石破茂于同年10月当选首相。@环球时报15选举背景与资金争议特殊选举环境：此次选举因时任首相岸田文雄突然辞职启动，共9人参选。高市的宣传费用远超其他候选人，例如首次参选的小泉进次郎支出约4942万日元（含调查业务费1300万日元）。1资金规则漏洞：自民党总裁选举不受《公职选举法》约束，无费用上限和强制公开义务，高额支出虽合规但引发公平性质疑。@北京日报1历史对比：高市2021年首次参选时单笔宣传费未超1000万日元，本次花费规模被日媒视为异常。1后续影响与政治连锁反应高市的“逆袭”与争议：2025年9月石破茂辞职后，高市在10月4日的总裁选举中胜出，成为日本首位女首相。但就任后因发表涉台错误言论，遭日本学者（如古贺茂明）及国际人士批评，被指“为政治资本玩火”，甚至引发中国游客锐减等经济反制。@网信焦作25在野党合作契机：2025年10月临时国会首相选举前，立宪民主党曾计划联合在野党（合计210席）推举统一候选人对抗高市（自民党仅196席）。因在野党协商分歧，高市最终以微弱优势当选，但其执政基础脆弱性凸显。3网信焦作北京日报舆论焦点与深层矛盾民意与资金效率脱节：高市的巨额支出未转化为议会支持，反映其政策主张（如扩“集体自卫权”）与民众期待的经济议题脱节，加剧公众对“金钱政治”的反感。25右翼路线风险：学者古贺茂明指出，高市拒绝认错的姿态与日本右翼历史观一脉相承，其涉台言论不仅破坏中日关系，更暴露宪政危机隐患。26总结：这场“天价惨败”成为高市政治生涯的转折点，既暴露自民党选举机制的缺陷，也预示其强推右翼议程可能持续引发国内外反弹。125,,,"环球网45环球时报北京日报,环球时报15,北京日报1,网信焦作25",高市早苗被爆花8384万日元仍惨败,0,3,4,2025-12-01 20:50,iPhone 16 Pro,,,,,红V,超级会员,1
5239146810966133,Qgqo143kN,7521478646,戎耀青春,2025年4月29日，日本众议员高市早苗率团赴台湾省高雄市凤山区安倍纪念公园参拜。该公园内设有2022年设立的安倍晋三铜像，已成为台日交流据点，吸引多批日本政界人士及安倍遗孀参访。需指出，红毛港保安堂供奉日本军舰相关物品，其行为伤害民族感情，此类历史伤痛符号应在统一后依法处理。台湾统一是大势所趋，不容置疑。#中日外交局势#L戎耀青春的微博视频,,,,中日外交局势,0,2,5,2025-12-01 20:50,微博视频号,,"http://f.video.weibocdn.com/o0/7NdyKxmNlx08tpJvF9mw01041200tI8S0E010.mp4?label=mp4_720p&template=720x1400.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765148372&ssig=r%2F9uELEH7z&KID=unistore,video",,,金V,超级会员,2
5239146777936861,QgqnXxiJT,1652484947,新快报,【#日本学者分析高市早苗不认错心态#】近期，日本首相高市早苗的涉台错误言论，在日本国内外引起不满。日本政治经济评论家古贺茂明表示，高市早苗此番错误发言极为轻率，日本民众无法接受。日本政治经济评论家古贺茂明：承认一个中国原则，台湾是中国的一部分，日本一直以理解并尊重这一立场为基础。自《中日联合声明》发表以来，不断累积起相应的政策框架，但高市却发表了非常轻率的言论，这是日本国民愤怒的事情。古贺茂明表示，日本政府所谓“集体自卫权”，本身就涉嫌违反宪法，现在又借所谓“存亡危机事态”之名，扩大“集体自卫权”使用范围，根本是错上加错。日本政治经济评论家古贺茂明：像我们这样法学专业出身的人，上大学的时候都系统学习过法律和宪法，长期以来，我们当中99%的人都认为“集体自卫权”是违反宪法的。这次是在完全不清楚日本到底哪里陷入危险的情况下，（高市）就声称什么进入所谓“存亡危机事态”，还极力辩称“这不是违宪，只是在极其限定的状况才使用”。然而已经随意扩大了适用范围。这种做法明显就是违背宪法的，这与日本右翼分子在错误的历史认知上的态度非常相似，就是无论如何都不想认错，和不愿承认日本过去犯下的罪行的心态一样。古贺茂明表示，高市早苗的错误发言严重影响中日人员交流氛围，中国游客锐减将给日本经济带来巨大影响。日本政治经济评论家古贺茂明：日本民众起初认为高市上台应该会推出大规模的经济政策，但当这种期待值下降时，将在市场上出现反作用的冲击。同时经济方面还有一点令人担心，就是外国人入境旅游，中国方面已经呼吁避免访日，这将对日本产生切实影响。#高市早苗被爆花8384万日元仍惨败#（央视新闻、北京日报）L北京日报的微博视频,,,,"日本学者分析高市早苗不认错心态,高市早苗被爆花8384万日元仍惨败",0,0,0,2025-12-01 20:49,微博视频号,,"http://f.video.weibocdn.com/o0/pd9HmFc5lx08tpuyIa5i01041200RazR0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765148372&ssig=pXwnr0ugsX&KID=unistore,video",,,普通用户,超级会员,2
5239134056616915,Qgq3rrLmr,1688864597,河南之声,【#外交部回应日本又来碰瓷钓鱼岛#：挖空心思断章取义毫无说服力】#中方铁证如山驳斥日方非法主张#关于钓鱼岛的归属，日本又来碰瓷了！近日日本政府在东京“领土主权展示馆”内新增了三份所谓“证明钓鱼岛归属”的历史文件，试图证明日方涉钓鱼岛非法主张。自古以来，钓鱼岛及其附属岛屿就是中国的固有领土，这一事实，中方有充分的证据链。日本此番操作，只能解释为试图为窃取中国钓鱼岛的非法主张涂脂抹粉，是彻头彻尾的政治碰瓷与历史篡改表演。在今天下午外交部发布会上，发言人林剑表示，钓鱼岛及其附属岛屿自古以来就是中国的固有领土，这方面的证据，包括日本国内的外交档案、地图和历史学者文章比比皆是，日方挖空心思搜罗一些断章取义、毫无说服力的所谓“历史资料”，恰恰证明了日方的非法主张根本站不住脚，发言人用“比比皆是”四字，道破了中方在历史与法理上的压倒性优势。分析日本这项操作，此举绝非单纯的历史研究，而是配合其修宪扩军、突破战后秩序的系统性动作之一。高市早苗提出涉台错误言论后，不断加速武装介入台海、南海事务，如今公然捏造领土依据，恰恰显示着日本右翼势力正企图以“虚构主权”为突破口，彻底摆脱和平宪法约束，重走军事扩张老路。玩火者必自焚。日本若继续在钓鱼岛问题上进行政治操弄，不仅将严重破坏中日关系根基，更会将自己推向地区和平与稳定的对立面。中国维护领土主权的决心坚如磐石，任何伎俩都无法改变钓鱼岛属于中国这一铁的事实。（大象新闻记者北京报道）L大象新闻的微博视频,,,,"外交部回应日本又来碰瓷钓鱼岛,中方铁证如山驳斥日方非法主张",1,0,0,2025-12-01 19:59,微博视频号,,"http://f.video.weibocdn.com/o0/K7voRzuelx08tpG6YWFi01041200DFRM0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765148392&ssig=%2BsxPKPtFwJ&KID=unistore,video",,,普通用户,会员,7
5239133975085501,Qgq3jlkYd,7782884695,南归孤夷,郭正亮：我认为中日可能会有军事上的动作啦，好像最近都没有消息了，可能有某些行动正在酝酿#什么样的日本又回来了##热点现场#L南归孤夷的微博视频,,,,"什么样的日本又回来了,热点现场",0,2,20,2025-12-01 19:59,微博视频号,,"http://f.video.weibocdn.com/o0/P9Ypmt8rlx08tpG4DQ2Q01041200jbiD0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765148392&ssig=LuhQbvdrXK&KID=unistore,video",,,金V,超级会员,3
5239133966698367,Qgq3is6yb,7571346388,云上河南,【#外交部回应日本又来碰瓷钓鱼岛#：挖空心思断章取义毫无说服力】#中方铁证如山驳斥日方非法主张#关于钓鱼岛的归属，日本又来碰瓷了！近日日本政府在东京“领土主权展示馆”内新增了三份所谓“证明钓鱼岛归属”的历史文件，试图证明日方涉钓鱼岛非法主张。自古以来，钓鱼岛及其附属岛屿就是中国的固有领土，这一事实，中方有充分的证据链。日本此番操作，只能解释为试图为窃取中国钓鱼岛的非法主张涂脂抹粉，是彻头彻尾的政治碰瓷与历史篡改表演。在今天下午外交部发布会上，发言人林剑表示，钓鱼岛及其附属岛屿自古以来就是中国的固有领土，这方面的证据，包括日本国内的外交档案、地图和历史学者文章比比皆是，日方挖空心思搜罗一些断章取义、毫无说服力的所谓“历史资料”，恰恰证明了日方的非法主张根本站不住脚，发言人用“比比皆是”四字，道破了中方在历史与法理上的压倒性优势。分析日本这项操作，此举绝非单纯的历史研究，而是配合其修宪扩军、突破战后秩序的系统性动作之一。高市早苗提出涉台错误言论后，不断加速武装介入台海、南海事务，如今公然捏造领土依据，恰恰显示着日本右翼势力正企图以“虚构主权”为突破口，彻底摆脱和平宪法约束，重走军事扩张老路。玩火者必自焚。日本若继续在钓鱼岛问题上进行政治操弄，不仅将严重破坏中日关系根基，更会将自己推向地区和平与稳定的对立面。中国维护领土主权的决心坚如磐石，任何伎俩都无法改变钓鱼岛属于中国这一铁的事实。（大象新闻记者北京报道）L大象新闻的微博视频,,,,"外交部回应日本又来碰瓷钓鱼岛,中方铁证如山驳斥日方非法主张",1,0,1,2025-12-01 19:58,iPhone客户端,,"http://f.video.weibocdn.com/o0/K7voRzuelx08tpG6YWFi01041200DFRM0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765148392&ssig=%2BsxPKPtFwJ&KID=unistore,video",,,蓝V,非会员,0
