id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication,会员类型,会员等级
5239149284036245,Qgqs0gW0J,7782884695,南归孤夷,这是新加坡前外长杨荣文针对日本挑衅中国的分析：高市早苗涉台言论或为提升其日本国内声望刻意为之#高市早苗被爆花8384万日元仍惨败##热点现场#L南归孤夷的微博视频,,,,"高市早苗被爆花8384万日元仍惨败,热点现场",1,3,11,2025-12-01 20:59,微博视频号,,"http://f.video.weibocdn.com/o0/S5umumZhlx08tpLdfy4M01041200ogSb0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765175219&ssig=WQMY6Y8lsv&KID=unistore,video",,,金V,超级会员,3
5239149194117428,QgqrRhh88,7556183438,WTT世界乒联,#2025年成都混合团体世界杯#第一阶段循环赛中国队8-0埃及队林诗栋/蒯曼3-0穆斯塔法/阿尔霍达比【11-3，11-3，11-7】孙颖莎3-0马里亚姆·阿尔霍达比【11-4，14-12，11-4】王楚钦2-0约瑟夫·阿卜杜拉齐兹【11-5，11-4】中国香港队8-2智利队陈颢桦/朱成竹2-1戈麦斯/奥尔特加【11-9，7-11，11-6】杜凯琹3-0波琳娜·维加【12-10，11-7，11-2】黄镇廷2-1尼古拉斯·博格斯【7-11，11-5，11-8】陈颢桦/黄镇廷1-0戈麦斯/博格斯【11-9】德国队8-4法国队考夫蔓/弗朗西斯卡1-2A·勒布伦/袁嘉楠【6-11，14-12，10-12】沙宾·温特3-0普利蒂卡·帕瓦德【11-6，11-5，11-1】贝内迪克特·杜达2-1费利克斯·勒布伦【11-13，11-9，11-9】杜达/邱党2-1F·勒布伦/A·勒布伦【9-11，11-7，12-10】罗马尼亚队8-2巴西队O·约内斯库/斯佐科斯2-1阿拉多/濑长【11-7，11-2，7-11】安德烈娅·德拉戈曼3-0维多利亚·斯特拉斯伯格【11-5，11-2，14-12】达里尤斯·莫维利亚努2-1卢卡斯·罗曼斯基【11-2，11-8，6-11】萨马拉/斯佐科斯1-0斯特拉斯伯格/濑长【11-4】克罗地亚队8-3澳大利亚队伊沃·本/阿拉波维奇3-0卢伟/吴佳牧娃【11-8，14-12，11-8】莱娅·拉科瓦奇1-2刘杨子【13-11，10-12，11-13】托米斯拉夫·普卡2-1裴焕【11-6，11-8，6-11】柯吉克/伊沃·本2-0裴焕/卢伟【11-9，11-5】日本队8-4印度队户上隼辅/张本美和3-0帕尔/戈尔帕德【11-6，11-9，11-5】伊藤美诚1-2玛尼卡·巴特拉【11-9，8-11，8-11】松岛辉空1-2曼纳弗·维卡诗·塔卡【9-11，4-11，11-6】伊藤美诚/早田希娜3-0戈尔帕德/奇塔莱【11-8，11-3，11-5】韩国队8-6中华台北队朴康贤/金娜英0-3林昀儒/郑怡静【10-12，9-11，9-11】申裕斌2-1李昱谆【7-11，11-6，11-9】张禹珍2-1林彦均【11-4，7-11，11-9】金娜英/崔孝珠2-1黄禹乔/李昱谆【11-7，10-12，11-8】朴康贤/吴晙诚2-0林昀儒/高承睿【11-9，11-9】瑞典队8-0美国队卡尔森/C·卡尔伯格3-0梁吉善/陈伊依【12-10，11-3，11-5】琳达·伯格斯特隆3-0杰西卡·雷耶斯·莱【11-2，11-7，11-8】安东·卡尔伯格2-0张向晶【11-3，11-3】,,,,2025年成都混合团体世界杯,5396,572,50930,2025-12-01 20:59,,,,,,蓝V,超级会员,3
5239149125962861,QgqrKp1db,5966748545,别跑刚背猪,我看了一下赛程，下个空窗期2026年2月26日日本vs中国，2026年3月1日中国台北vs中国。讲真比赛仍然会很难，第一，杨瀚森、余嘉豪，王俊杰这肯定都是回不来的，只能靠我们联赛自己的球员来打。第二，明年春节是2月17日，cba是2月3日还有比赛，时间很晚。国家队集训其实也没有太多时间，所以你想练什么新战术，去用训练解决问题，也基本不可能。所以只能靠cba联赛来提升球员状态了，然后按照联赛状态来选球员。说实话，下一个空窗期比赛，压力非常大。#中国男篮vs韩国男篮##中国男篮对阵韩国两连败#,,,,"中国男篮vs韩国男篮,中国男篮对阵韩国两连败",4,73,175,2025-12-01 20:59,微博网页版,https://wx2.sinaimg.cn/large/006vNRRLgy1i7vp5cq3vcj30gq0beabl.jpg,,,,金V,超级会员,2
5239149078513422,QgqrFzIJg,2634606237,GodBlessThePRC,中国男篮输球并不意外，打韩国男篮从来就不轻松，内线站桩的低效率和包夹后不出球就容易被人家的三分和多回合惩罚，男篮守不住李贤重，女篮守不住田中心，篮球的打法和训练在改变，世界篮球与美国的差距越来越小，中国队不进则退，塞尔维亚的训练理念是训练比比赛更重要，这两场中国队出现上空篮不进、空位三不沾，其实就是基本功差，王仕鹏说过，就是欠练。另外还缺乏血性，今天程帅澎骂不醒队友啊…现役的赵睿、孙铭徽、高诗岩、张宁没毛病，下次打韩国和日本，建议先考虑血性再考虑其他。#中国男篮vs韩国男篮#,,,,中国男篮vs韩国男篮,0,0,0,2025-12-01 20:59,HUAWEI Mate30 Pro 5G,"https://wx4.sinaimg.cn/large/9d08e69dgy1i7vp2l6m8oj20wo1jqtez.jpg,https://wx1.sinaimg.cn/large/9d08e69dgy1i7vp2lye5vj20w61dxwjo.jpg",,,,普通用户,非会员,0
5239149053346358,QgqrDe2xw,2271051770,新重庆-重庆日报,#重庆巫山小伙在听障奥运会一日双金#【听障奥运会“一日双金”！巫山小伙李奎在无声世界敲出生命强音】11月22日，在日本东京第25届夏季听障奥运会跆拳道赛场上，当中华人民共和国国歌奏响、五星红旗冉冉升起时，21岁的巫山小伙李奎仰望着国旗，脸上绽放出耀眼笑容。#重庆21岁小伙一天之内连夺两金#这个从小生活在无声世界里的青年，用十年的汗水与坚持，在东京赛场完成了震撼人心的“一日双冠”。他不仅赢得中国听障奥运跆拳道品势男子个人首金，还与搭档斩获混双金牌。（@新重庆-重庆日报）,,,新重庆-重庆日报,"重庆巫山小伙在听障奥运会一日双金,重庆21岁小伙一天之内连夺两金",0,0,1,2025-12-01 20:58,微博网页版,https://wx2.sinaimg.cn/large/002tH6jgly1i7vovfpm91j60rs0ij4jd02.jpg,,,,普通用户,超级会员,1
5239148869850166,QgqrkFktE,6997603360,醍醐守正君,想骑墙？没门！滨崎步演唱会取消的背后深意！#全网热点共创计划##外交部回应日本歌手演唱会被取消##三分钟视频助燃计划##热点观点#L醍醐守正君的微博视频,,,,"全网热点共创计划,外交部回应日本歌手演唱会被取消,三分钟视频助燃计划,热点观点",1,1,6,2025-12-01 20:58,微博视频号,,"http://f.video.weibocdn.com/o0/bCyZmI7Zlx08tpL88a0U01041203mGDL0E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765175219&ssig=iYzbM8sgxT&KID=unistore,video",,,金V,超级会员,2
5239164368587183,QgqQkA1UX,7814935840,萌命难配傲名,#日本朝野磨刀霍霍#历史不会因篡改而褪色，30万南京大屠杀死难者的血证与钓鱼岛主权法理，终将揭穿任何挑衅中国的图谋。当前僵局本质是日本对华战略的致命矛盾：既依赖中国市场生存，又沉迷于历史修正主义幻梦——而这一幻梦，正将日本推向自我孤立的深渊。,,,,日本朝野磨刀霍霍,0,4,5,2025-12-01 21:59,,,,,,红V,超级会员,1
5239164364653844,QgqQkjwG0,2625112163,辣视界,左宗棠评日本人郭正亮：日本就是慕强的民族！L辣视界的微博视频,,,,,1,0,2,2025-12-01 21:59,微博视频号,,"http://f.video.weibocdn.com/o0/m5LxmdVSlx08tpPj6JfG01041200hKb20E010.mp4?label=mp4_720p&template=576x1024.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765175256&ssig=LuoaMFTRV1&KID=unistore,video",,,红V,超级会员,1
5239164287326590,QgqQcuJYO,1912416573,河南手机报,【#中国男篮客场负于韩国男篮#】2027国际篮联世界杯预选赛，中国男篮客场迎来与韩国队的第二回合对决。最终，中国队76-90不敌韩国队，世预赛遭遇两连败。两战韩国后，中国队下一个窗口期比赛是在2026年2月底与3月初，对手分别是日本和中国台北。（央视体育）#中国男篮晋级形势#L央视体育的微博视频,,,,"中国男篮客场负于韩国男篮,中国男篮晋级形势",0,0,0,2025-12-01 21:59,微博视频号,,"http://locallimit.us.sinaimg.cn/o0/olw1UsMElx08tpHzWx2M01041200bIft0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765175256&ssig=kdG%2FWp85oF&KID=unistore,video",,,普通用户,会员,7
5239164138160877,QgqPXyf13,1711530911,新黄河,【#郭士强回应两连败#】#郭士强谈中国队晋级形势#12月1日，中国男篮在客场以76比90不敌韩国队，在2027国际篮联篮球世界杯亚大区预选赛中开局不利，遭遇两连败。此役过后，中国男篮暂时排在小组第3位。赛后发布会上，中国男篮主教练郭士强表示，“连续两场输给韩国队，这是我们世界杯窗口期的第一场和第二场比赛，连续两场输掉，确实对我们进入世界杯决赛圈是比较困难的一件事情，现在我们中国队确实比较被动。”关于本场比赛中国队哪些方面做得不够好，郭士强说道：“今天这场比赛，确实我们临场发挥，不管在攻防两端，确实没有韩国队做得好，所以输掉比赛。”2027年国际篮联篮球世界杯预选赛亚洲区，所有16支参赛球队被分为4个小组，每个小组4支球队。中国男篮与日本男篮、韩国男篮和中国台北男篮同分在B组。根据赛制规则，每个小组的前3名共计12支球队将晋级第二阶段。同组另外两支球队，日本男篮先主后客双杀中国台北男篮。小组赛两轮战罢，两连胜的韩国男篮和日本男篮位列前二，中国男篮暂时排在第三，中国台北男篮小组垫底。（体坛周报咪咕篮球）L北京日报的微博视频,,,,"郭士强回应两连败,郭士强谈中国队晋级形势",0,0,0,2025-12-01 21:58,微博视频号,,"http://f.video.weibocdn.com/o0/r5wdKQAOlx08tpOrOgpy010412007Age0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765175256&ssig=z%2F8H6OrgIL&KID=unistore,video",,,普通用户,超级会员,2
5239163986903352,QgqPIsXSo,6248238539,YANZONG-,"#中国男篮晋级形势#的相关内容，来智搜看看。中国男篮晋级主动权尚未完全丧失，但2026年2月客场对日本已成""生死战""。若客场两战（对日本、台北）至少取一胜，可借7月主场优势挽回局面；若再遭连败，或将创造历史性耻辱。",,,,中国男篮晋级形势,0,0,0,2025-12-01 21:58,三星Galaxy S10+,,,,,黄V,会员,3
5239163982710227,QgqPIbn3l,3820836334,高队,日本首相高市早苗要在12月20号前后，在东京开首次日本-中亚五国首脑会。中亚是中俄后院，对中国是“一带一路”枢纽，对俄罗斯是传统势力范围，还藏着丰富资源。日本明着谈贸易投资，实则想让中亚疏远中俄。可中亚跟中俄合作深，中俄也早有应对，中亚还懂平衡外交，日本这步棋难成，大概率只是政治作秀。#玩火者必自焚##三分钟视频助燃计划##三分钟快速追热点#L高队的微博视频,,,,"玩火者必自焚,三分钟视频助燃计划,三分钟快速追热点",0,1,24,2025-12-01 21:58,微博视频号,,"http://f.video.weibocdn.com/o0/FQ8mRWBllx08tpPdSR7a01041201Vs0H0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765175256&ssig=WJ7YstSpMF&KID=unistore,video",,,红V,超级会员,2
5239163932380922,QgqPD9ZnY,7128899701,点击千夜,#日本#@雷军：为了响应外交部毛宁不买日本水产品，散户买入@国联水产@三木集团，缺连续三天跌停，在资本战场上输得血本无归。国联水产是中国第一虾饺厂家，也是香港水产品最大生产厂家。三木集团鳗鱼出口美国欧洲，位于福建自贸区。香港禁止进口日本县水产品，给出了国家尊严的行动指引，雷总，你会买入国联水产和三木集团，带领散户在资本战场打赢这场战争吗？#海关总署全面暂停进口日本水产品#,,,"雷军,国联水产,三木集团","日本,海关总署全面暂停进口日本水产品",0,0,0,2025-12-01 21:58,Hi畅享60s 5G,,,,,普通用户,非会员,0
5239163847706935,QgqPuwkVp,7425040369,星野追光,#德国外长言论引争议#“不知而言，不智；知而不言，不忠。”德国外长瓦德富尔的涉台妄言，既是对历史的无知，更是对外交底线的背叛。身为二战战败国，竟效仿日本右翼叫嚣“台海有事就是德国有事”，一边攥着中国稀土续命汽车产业，一边配合美国操弄台海议题，这般“既要又要”的嘴脸，尽显虚伪与短视。《左传》云：“多行不义必自毙。”德国统一时中国恪守主权原则予以支持，如今却反咬一口干涉中国内政，访华行程泡汤、车企减产、经贸对话搁置，皆是咎由自取。1634亿欧元的贸易纽带，挡不住政治冒险的疯狂，2500亿欧元的合作根基，经不起主权红线的触碰。若仍执迷不悟，终会在“反华表演”中耗尽中德互信，落得个失道寡助的下场。L星野追光的微博视频,,,,德国外长言论引争议,0,3,7,2025-12-01 21:57,微博视频号,,"http://f.video.weibocdn.com/o0/GznaVKpblx08tpPc3kCs010412009liT0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765175256&ssig=Q6KRLB5vFw&KID=unistore,video",,,红V,超级会员,1
5239163815464563,QgqPrmVA7,1244832527,林更新的充电宝,日本作家村上春树曾说：“我父亲是侵华日军，我从不吃中国菜，因为我不配，我也不生小孩，因为我的身上流着恶魔的血液，这样的血脉，必须要在我这一代终结。”我敬你！是条汉子,,日本,,,0,0,0,2025-12-01 21:57,iPhone客户端,https://wx2.sinaimg.cn/large/4a32a30fgy1i7vqrd0r3yj207y0bgq3g.jpg,,,,普通用户,会员,1
5239134224123152,Qgq3IhiCs,2406132427,浪观辽宁,#明谕琉球国王敕在大连展出#【“明谕琉球国王敕”在大连展出揭示琉球曾是中国藩属重要史实】敕谕内容提到:封尔为琉球国中山王!（大众日报）#日本不要高估自己#L新浪军事的微博视频,,,,"明谕琉球国王敕在大连展出,日本不要高估自己",0,0,0,2025-12-01 20:00,微博视频号,,"http://f.video.weibocdn.com/o0/L2YuG4z4lx08tnwkswgw01041200ibLg0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765175349&ssig=Xe%2By1czLZ%2B&KID=unistore,video",,,蓝V,非会员,0
5239134207610899,Qgq3GvVWr,1819318401,央视网体育,#中国男篮客场负于韩国男篮##中国男篮对阵韩国两连败#世界杯预选赛第一窗口期第二轮，中国男篮客场76-90不敌韩国男篮，世预赛遭遇两连败，程帅澎拿到队内最高的19分。中国队下一个窗口期比赛是在2026年2月底与3月初，对手分别是日本和中国台北。,,,,"中国男篮客场负于韩国男篮,中国男篮对阵韩国两连败",3,1,5,2025-12-01 19:59,微博网页版,https://wx3.sinaimg.cn/large/6c709881ly1i7vnc581u3j21kw11x1kx.jpg,,,,普通用户,超级会员,2
5239134136304511,Qgq3zqs5F,6600833854,WJC星空灿烂,【#超1900个去日本的航班取消#】记者今天从网络平台了解到，12约中国境内到日本的计划航班中超40%的航班取消，取消航班数量超1900个。11月15日后，赴日旅客量大幅下降。以11月25日为例，当天旅客量比11月15日减少约23%。（总台央视记者曹丹）O网页链接,,,,超1900个去日本的航班取消,0,0,0,2025-12-01 19:59,nova11系列敢拍敢出色,https://wx2.sinaimg.cn/large/007cIqqaly1i7vncu8b8rj30dw0dw74z.jpg,,,,普通用户,非会员,0
5239134096726784,Qgq3vsdWw,2660807713,财经新媒体,【12月中国境内到日本的计划航班取消超40%】12月1日消息，从网络平台了解到，12月中国境内到日本的计划航班中超40%的航班取消，取消航班数量超1900个。11月15日后，赴日旅客量大幅下降。以11月25日为例，当天旅客量比11月15日减少约23%。(来源：央视新闻),,,,,0,0,0,2025-12-01 19:59,微博网页版,,,,,蓝V,超级会员,1
5239134073391929,Qgq3teeox,2318910945,新浪热点,【#中国男篮客场不敌韩国男篮#】#中国男篮世预赛两连败#2027国际篮联世界杯预选赛，中国男篮客场迎来与韩国队的第二回合对决。最终，中国队76-90不敌韩国队，世预赛遭遇两连败。两战韩国后，中国队下一个窗口期比赛是在2026年2月底与3月初，对手分别是日本和中国台北。L新京报的微博视频,,,,"中国男篮客场不敌韩国男篮,中国男篮世预赛两连败",38,25,85,2025-12-01 19:59,微博视频号,,"http://f.video.weibocdn.com/o0/5Kj1irHUlx08tpGWqb8c01041200h9OH0E010.mp4?label=mp4_720p&template=1282x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765175349&ssig=7IbwU%2BD6hR&KID=unistore,video",,,蓝V,超级会员,3
5239133974823230,Qgq3jkeK2,1887344341,观察者网,高志凯：美国和日本把琉球群岛当跳板，对中国进行武力威胁#专家称美日把琉球当跳板公然威胁中国##专家建议不要用冲绳称呼琉球群岛#L观察者网的微博视频,,,,"专家称美日把琉球当跳板公然威胁中国,专家建议不要用冲绳称呼琉球群岛",8,9,111,2025-12-01 19:59,微博视频号,,"http://f.video.weibocdn.com/o0/h9xvftgLlx08tpzZJO6Y01041200lxQN0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765175349&ssig=zBtgjfQeQv&KID=unistore,video",,,蓝V,超级会员,4
5239133941270436,Qgq3g5kuU,7798851444,所爱隔山海山海皆可平2025,#外交部回应日本歌手演唱会被取消#煞有介事地问中国外交部，不如先去了解一下日本又做了哪些破坏两国关系的事，所以只许日本不停挑衅中国底线，不许中国反击吗？！,,,,外交部回应日本歌手演唱会被取消,0,0,0,2025-12-01 19:58,Redmi Note 11 Pro,,,,,普通用户,会员,6
5239118982022242,QgpF88u4O,1304810257,鸡西新闻网,#侵略者绝不可以被洗白成励志偶像#【#日本国脚三笘薰竟拿战犯照片合影#官方账号致歉】英超布莱顿俱乐部青训学院的X账号11月27日发布一篇祝贺帖，并配上了一张小球员与俱乐部球星三笘薰的合照，两人手持印有小野田宽郎的卡片。小野田宽郎是日本在二战中最后一名投降的士兵，1974年才投降。小野田宽郎在菲律宾卢邦岛杀害了数十名当地平民，但当时菲律宾政府仍赦免了他，他返回日本后竟还受到欢迎。布莱顿俱乐部青训学院随后在社交平台上发表声明称：“向对中国造成的任何冒犯诚挚道歉”。#英超球队向中国球迷道歉#L江苏新闻的微博视频,,,,"侵略者绝不可以被洗白成励志偶像,日本国脚三笘薰竟拿战犯照片合影,英超球队向中国球迷道歉",0,0,0,2025-12-01 18:59,iPhone客户端,,"http://f.video.weibocdn.com/o0/t0RAUmiWlx08tpbjdJ0Y010412004ALi0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1765175363&ssig=CXm0pHC%2BvJ&KID=unistore,video",,,蓝V,非会员,0
